"metric","individual_id","site_id","latitude","longitude","elevation_m","state","species_id","genus","species","common_name","kingdom","phenophase_id","phenophase_description","period","period_start","period_end","last_yes_date","last_yes_doy","next_no_date","days_next_no","n_series","ended_after"
"offset",258542,42296,40.186535,-86.714111,246,"IN",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-14,134,2023-06-14,31,1,0
"offset",258542,42296,40.186535,-86.714111,246,"IN",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-10,130,2021-06-06,27,1,0
"offset",258542,42296,40.186535,-86.714111,246,"IN",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",14,"2022-01-01","2022-12-31",2022-05-05,125,2022-06-02,28,1,0
"offset",259782,42645,44.861355,-92.62381,282,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-05,125,NA,NA,1,0
"offset",259782,42645,44.861355,-92.62381,282,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-05,125,NA,NA,1,0
"offset",260274,42726,35.665653,-82.533623,854,"NC",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-26,116,NA,NA,1,0
"offset",261370,42060,39.627743,-86.380142,218,"IN",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-21,111,2022-01-01,255,1,0
"offset",261370,42060,39.627743,-86.380142,218,"IN",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-03,123,2022-05-14,11,1,0
"offset",261370,42060,39.627743,-86.380142,218,"IN",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",14,"2022-01-01","2022-12-31",2022-05-22,142,2022-05-30,8,1,0
"offset",264105,43276,41.063885,-73.990829,64,"NY",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-30,120,NA,NA,1,0
"offset",264120,43276,41.063885,-73.990829,64,"NY",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-30,120,NA,NA,1,0
"offset",264199,43283,43.153866,-75.883095,117,"NY",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-07,127,NA,NA,1,0
"offset",264460,28093,44.727703,-93.624031,240,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-22,142,NA,NA,1,0
"offset",264481,42726,35.665653,-82.533623,854,"NC",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-26,116,NA,NA,1,0
"offset",265296,43468,44.59866,-94.047485,300,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-07,97,2021-04-12,5,1,0
"offset",265783,19824,34.836891,-92.405724,123,"AR",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-08-30,242,2021-09-29,30,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-26,116,2021-05-03,7,2,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-09,129,2022-05-16,7,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-08,128,2023-05-15,7,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-05-06,127,2024-05-13,7,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-04-28,118,2025-05-05,7,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-11,131,2026-05-18,7,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",501,"Open flowers",14,"2022-01-01","2022-12-31",2022-05-09,129,2022-05-16,7,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",501,"Open flowers",15,"2023-01-01","2023-12-31",2023-05-08,128,2023-05-15,7,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",501,"Open flowers",16,"2024-01-01","2024-12-31",2024-05-06,127,2024-05-20,14,1,0
"offset",266305,43327,42.386902,-71.146004,6,"MA",2043,"Quercus","bicolor","swamp white oak","Plantae",501,"Open flowers",18,"2026-01-01","2026-12-31",2026-05-11,131,2026-05-18,7,1,0
"offset",266823,43781,37.82851,-79.857574,527,"VA",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-14,104,2021-04-20,6,1,0
"offset",266823,43781,37.82851,-79.857574,527,"VA",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-04-17,107,2022-05-02,15,1,0
"offset",266823,43781,37.82851,-79.857574,527,"VA",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-04-12,102,2025-04-18,6,1,0
"offset",266823,43781,37.82851,-79.857574,527,"VA",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-04-11,101,2026-04-18,7,1,0
"offset",266823,43781,37.82851,-79.857574,527,"VA",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",14,"2022-01-01","2022-12-31",2022-05-02,122,2022-06-04,33,1,0
"offset",266905,43800,37.744896,-96.249573,322,"KS",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-25,115,NA,NA,2,0
"offset",266913,43801,37.746494,-96.249763,323,"KS",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-25,115,NA,NA,1,0
"offset",267142,43829,41.939144,-87.633827,175,"IL",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-09,129,NA,NA,1,0
"offset",268357,20961,41.085194,-75.591705,502,"PA",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-08,98,NA,NA,1,0
"offset",268874,32315,38.06319,-87.492508,122,"IN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-13,103,NA,NA,1,0
"offset",269674,43865,35.674778,-82.43631,1206,"NC",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-21,141,2021-06-04,14,1,0
"offset",269677,44186,35.654087,-82.453796,982,"NC",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-30,120,2021-05-21,21,1,0
"offset",269681,42660,44.934498,-93.005882,277,"MN",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-04,124,NA,NA,1,0
"offset",269681,42660,44.934498,-93.005882,277,"MN",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-04,124,NA,NA,2,0
"offset",269688,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-17,137,2021-05-25,8,1,0
"offset",269688,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-27,147,2022-06-01,5,1,0
"offset",269688,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-19,139,2023-05-26,7,1,0
"offset",269688,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-05-03,124,2024-05-10,7,1,0
"offset",269688,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-02,122,2025-05-09,7,1,0
"offset",269688,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-01,121,2026-05-09,8,1,0
"offset",269695,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-17,137,2021-06-08,22,1,0
"offset",269695,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-07-27,208,2022-08-01,5,2,0
"offset",269695,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-19,139,2023-05-26,7,1,0
"offset",269695,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-05-03,124,2024-05-10,7,1,0
"offset",269695,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-09,129,2025-05-15,6,1,0
"offset",269695,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-09,129,2026-05-15,6,1,0
"offset",269695,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",501,"Open flowers",17,"2025-01-01","2025-12-31",2025-05-15,135,2025-05-23,8,1,0
"offset",269719,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-14,134,2021-05-17,3,1,0
"offset",269719,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-10,130,2022-05-27,17,1,0
"offset",269719,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-26,146,2023-06-02,7,1,0
"offset",269719,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-05-10,131,2024-05-17,7,1,0
"offset",269719,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-02,122,2025-05-09,7,1,0
"offset",269719,44055,44.901894,-93.147064,276,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-01,121,2026-05-09,8,1,0
"offset",270049,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-21,141,2021-06-04,14,1,0
"offset",270049,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-11,131,2022-06-09,29,1,0
"offset",270049,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-06-05,156,2023-06-12,7,2,0
"offset",270049,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-05-22,143,2024-05-29,7,2,0
"offset",270049,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-02,122,2025-05-09,7,1,0
"offset",270049,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-08,128,2026-05-22,14,1,0
"offset",270055,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-21,141,2021-06-04,14,1,0
"offset",270055,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-11,131,2022-06-09,29,1,0
"offset",270055,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-06-05,156,2023-06-12,7,2,0
"offset",270055,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-05-22,143,2024-05-29,7,2,0
"offset",270055,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-09,129,2025-05-14,5,1,0
"offset",270055,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-08,128,2026-05-22,14,1,0
"offset",270061,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-21,141,2021-06-04,14,1,0
"offset",270061,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-11,131,2022-06-09,29,1,0
"offset",270061,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-25,145,2023-05-30,5,1,0
"offset",270061,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-05-22,143,2024-05-29,7,2,0
"offset",270061,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-14,134,2025-05-22,8,1,0
"offset",270061,44254,44.901379,-93.147896,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-08,128,2026-05-22,14,1,0
"offset",270062,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-14,134,2021-05-28,14,1,0
"offset",270062,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-20,140,2022-05-25,5,1,0
"offset",270062,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-19,139,2023-05-27,8,1,0
"offset",270062,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-07-19,201,2024-07-25,6,3,0
"offset",270062,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-02,122,2025-05-09,7,1,0
"offset",270062,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-15,135,2026-05-22,7,1,0
"offset",270068,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-14,134,2021-05-28,14,2,0
"offset",270068,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-25,145,2022-06-05,11,1,0
"offset",270068,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-19,139,2023-05-27,8,1,0
"offset",270068,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-05-04,125,2024-05-12,8,1,0
"offset",270068,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-09,129,2025-05-14,5,1,0
"offset",270068,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-08,128,2026-05-15,7,1,0
"offset",270079,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-30,120,2021-05-06,6,1,0
"offset",270079,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-05-25,145,2022-06-05,11,1,0
"offset",270079,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",15,"2023-01-01","2023-12-31",2023-05-19,139,2023-05-27,8,1,0
"offset",270079,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",16,"2024-01-01","2024-12-31",2024-07-25,207,2024-07-30,5,2,0
"offset",270079,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",17,"2025-01-01","2025-12-31",2025-05-09,129,2025-05-14,5,1,0
"offset",270079,44255,44.902611,-93.148041,277,"MN",101,"Quercus","macrocarpa","bur oak","Plantae",371,"Breaking leaf buds",18,"2026-01-01","2026-12-31",2026-05-15,135,2026-05-22,7,1,0
"offset",270221,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270221,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270551,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270551,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-21,141,2021-05-29,8,1,0
"offset",270555,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270555,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-21,141,2021-05-29,8,1,0
"offset",270557,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270557,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-21,141,2021-05-29,8,1,0
"offset",270561,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270566,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270568,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270570,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270572,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270574,44267,43.3592,-89.938103,331,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-29,4,1,0
"offset",270679,43781,37.82851,-79.857574,527,"VA",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-04-25,115,2021-05-02,7,1,0
"offset",270679,43781,37.82851,-79.857574,527,"VA",1212,"Quercus","montana","chestnut oak","Plantae",371,"Breaking leaf buds",14,"2022-01-01","2022-12-31",2022-04-17,107,2022-05-02,15,1,0
"offset",270679,43781,37.82851,-79.857574,527,"VA",1212,"Quercus","montana","chestnut oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-02,122,2021-05-09,7,1,0
"offset",271059,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-28,148,NA,NA,2,0
"offset",271059,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-23,143,NA,NA,1,0
"offset",271065,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-27,147,NA,NA,2,0
"offset",271065,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-23,143,NA,NA,1,0
"offset",271073,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-28,148,NA,NA,2,0
"offset",271073,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-23,143,NA,NA,1,0
"offset",271080,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-28,148,NA,NA,2,0
"offset",271080,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-23,143,NA,NA,1,0
"offset",271087,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-28,148,NA,NA,2,0
"offset",271087,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-23,143,NA,NA,1,0
"offset",271093,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-28,148,NA,NA,2,0
"offset",271093,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-23,143,NA,NA,1,0
"offset",271100,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-28,148,NA,NA,2,0
"offset",271100,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-23,143,NA,NA,1,0
"offset",271119,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-28,148,NA,NA,1,0
"offset",271119,43638,43.379196,-89.867279,373,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-23,143,NA,NA,1,0
"offset",271193,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-20,140,2021-05-25,5,1,0
"offset",271193,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-28,3,1,0
"offset",271201,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-20,140,2021-05-25,5,1,0
"offset",271201,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-25,145,2021-05-28,3,1,0
"offset",271209,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-20,140,2021-05-25,5,1,0
"offset",271209,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-20,140,2021-05-25,5,1,0
"offset",271217,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-20,140,2021-05-25,5,1,0
"offset",271217,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-20,140,2021-05-25,5,1,0
"offset",271225,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",371,"Breaking leaf buds",13,"2021-01-01","2021-12-31",2021-05-20,140,2021-05-25,5,1,0
"offset",271225,42298,43.397007,-89.828705,423,"WI",100,"Quercus","alba","white oak","Plantae",501,"Open flowers",13,"2021-01-01","2021-12-31",2021-05-20,140,2021-05-25,5,1,0
